0,timeStamp,rawAltitude,filteredAltitude,speed,message,
1,3432062,-1.18,-1.47,0.06,,
1,3432162,-1.47,-1.43,0.05,,
1,3432262,-1.28,-1.4,0.04,,
1,3432363,-1.57,-1.38,0.03,,
1,3432462,-1.47,-1.37,0.02,,
1,3432562,-1.08,-1.37,0.01,,
1,3432663,-1.38,-1.37,0,,
1,3432762,-1.18,-1.37,0,,
1,3432862,-1.18,-1.36,0,,
1,3432962,-1.28,-1.34,0.01,,
1,3433062,-1.87,-1.33,0.01,,
1,3433162,-1.87,-1.33,0.01,,
1,3433262,-1.77,-1.36,0.01,,
1,3433362,-1.57,-1.41,0.03,,
1,3433462,-1.97,-1.49,0.05,,
1,3433562,-1.68,-1.58,0.07,,
1,3433662,-2.07,-1.67,0.08,,
1,3433762,-1.28,-1.74,0.08,,
1,3433862,-1.08,-1.77,0.06,,
1,3433962,-1.77,-1.78,0.04,,
1,3434062,-1.47,-1.75,0,,
1,3434162,-1.47,-1.69,0.03,,
1,3434262,-1.18,-1.61,0.05,,
1,3434362,-1.38,-1.54,0.07,,
1,3434462,-0.59,-1.45,0.08,,
1,3434562,-1.18,-1.36,0.09,,
1,3434662,-1.28,-1.28,0.09,,
1,3434762,-1.38,-1.2,0.08,,
1,3434862,-1.77,-1.16,0.07,,
1,3434962,-1.57,-1.16,0.04,,
1,3435062,-1.68,-1.2,0,,
1,3435162,-1.47,-1.27,0.04,,
1,3435262,-1.18,-1.36,0.07,,
1,3435362,-1.68,-1.44,0.08,,
1,3435462,-1.38,-1.51,0.08,,
1,3435563,-1.38,-1.55,0.06,,
1,3435662,-1.57,-1.56,0.04,,
1,3435762,-1.77,-1.56,0.02,,
1,3435863,-1.18,-1.54,0,,
1,3435962,-1.47,-1.52,0.01,,
1,3436062,-1.18,-1.5,0.02,,
1,3436162,-1.77,-1.47,0.02,,
1,3436262,-1.28,-1.45,0.02,,
1,3436362,-1.08,-1.42,0.03,,
1,3436462,-1.68,-1.4,0.02,,
1,3436562,-1.68,-1.4,0.02,,
1,3436662,-1.08,-1.39,0.01,,
1,3436762,-1.87,-1.4,0,,
1,3436862,-0.89,-1.41,0,,
1,3436962,-1.47,-1.41,0.01,,
1,3437062,-1.57,-1.42,0.01,,
1,3437162,-1.57,-1.43,0.01,,
1,3437262,-1.38,-1.43,0.01,,
1,3437362,-1.77,-1.44,0.01,,
1,3437462,-2.07,-1.47,0.01,,
1,3437562,-1.68,-1.51,0.03,,
1,3437662,-1.38,-1.56,0.04,,
1,3437762,-1.68,-1.61,0.05,,
1,3437862,-1.28,-1.65,0.04,,
1,3437962,-1.57,-1.66,0.03,,
1,3438062,-1.47,-1.65,0.01,,
1,3438162,-1.47,-1.62,0.01,,
1,3438262,-1.38,-1.58,0.03,,
1,3438362,-1.38,-1.54,0.04,,
1,3438462,-1.57,-1.49,0.04,,
1,3438562,-1.18,-1.45,0.04,,
1,3438662,-1.77,-1.42,0.04,,
1,3438763,-1.97,-1.42,0.02,,
1,3438862,-1.38,-1.43,0.01,,
1,3438962,-1.38,-1.46,0.01,,
1,3439062,-1.57,-1.5,0.03,,
1,3439162,-1.47,-1.53,0.03,,
1,3439262,-1.47,-1.55,0.03,,
1,3439362,-1.28,-1.55,0.02,,
1,3439462,-1.08,-1.54,0,,
1,3439562,-1.38,-1.5,0.02,,
1,3439662,-1.77,-1.46,0.03,,
1,3439762,-1.57,-1.43,0.04,,
1,3439862,-1.87,-1.41,0.03,,
1,3439962,-1.57,-1.42,0.01,,
1,3440062,-1.57,-1.45,0.01,,
1,3440162,-1.57,-1.5,0.03,,
1,3440262,-1.57,-1.55,0.04,,
1,3440362,-1.57,-1.59,0.05,,
1,3440462,-1.87,-1.63,0.04,,
1,3440562,-1.47,-1.65,0.03,,
1,3440662,-1.57,-1.66,0.02,,
1,3440762,-1.38,-1.65,0.01,,
1,3440862,-1.08,-1.63,0.01,,
1,3440962,-1.57,-1.59,0.02,,
1,3441062,-1.68,-1.55,0.04,,
1,3441162,-1.47,-1.5,0.04,,
1,3441262,-1.28,-1.46,0.04,,
1,3441362,-1.68,-1.44,0.04,,
1,3441462,-1.38,-1.43,0.02,,
1,3441562,-1.77,-1.43,0.01,,
1,3441662,-1.68,-1.46,0.01,,
1,3441762,-1.47,-1.48,0.02,,
1,3441862,-1.08,-1.51,0.03,,
1,3441963,-1.38,-1.53,0.02,,
1,3442062,-1.68,-1.53,0.02,,
1,3442162,-1.57,-1.52,0,,
1,3442263,-1.68,-1.51,0,,
1,3442362,-1.77,-1.51,0.01,,
1,3442462,-1.68,-1.52,0,,
1,3442562,-1.47,-1.54,0.01,,
1,3442662,-1.68,-1.57,0.02,,
1,3442762,-1.57,-1.6,0.03,,
1,3442862,-1.77,-1.62,0.03,,
1,3442962,-1.38,-1.64,0.02,,
1,3443062,-1.47,-1.64,0.01,,
1,3443162,-1.38,-1.63,0,,
1,3443262,-1.38,-1.6,0.01,,
1,3443362,-1.57,-1.57,0.02,,
1,3443462,-1.57,-1.53,0.03,,
1,3443562,-1.57,-1.5,0.03,,
1,3443662,-1.08,-1.47,0.03,,
1,3443762,-1.77,-1.45,0.02,,
1,3443862,-1.47,-1.45,0.02,,
1,3443962,-1.28,-1.45,0.01,,
1,3444062,-1.47,-1.45,0,,
1,3444162,-1.57,-1.45,0,,
1,3444262,-1.68,-1.46,0.01,,
1,3444362,-1.68,-1.48,0.01,,
1,3444462,-1.57,-1.5,0.02,,
1,3444562,-1.38,-1.52,0.02,,
1,3444662,-1.57,-1.55,0.02,,
1,3444762,-1.57,-1.56,0.02,,
1,3444862,-1.57,-1.57,0.02,,
1,3444962,-1.18,-1.57,0.01,,
1,3445062,-1.38,-1.55,0,,
1,3445163,-1.57,-1.53,0.01,,
1,3445262,-1.47,-1.5,0.02,,
1,3445362,-1.28,-1.47,0.03,,
1,3445463,-1.57,-1.44,0.03,,
1,3445562,-1.68,-1.43,0.02,,
1,3445662,-1.68,-1.43,0.01,,
1,3445762,-1.68,-1.45,0,,
1,3445862,-1.38,-1.48,0.02,,
1,3445962,-1.38,-1.51,0.03,,
1,3446062,-1.47,-1.54,0.03,,
1,3446162,-1.77,-1.56,0.03,,
1,3446262,-1.57,-1.57,0.02,,
1,3446362,-1.47,-1.57,0.01,,
1,3446462,-1.68,-1.57,0,,
1,3446562,-0.98,-1.56,0,,
1,3446662,-1.38,-1.54,0.01,,
1,3446762,-1.08,-1.5,0.02,,
1,3446862,-1.47,-1.46,0.03,,
1,3446962,-1.47,-1.41,0.04,,
1,3447062,-1.08,-1.36,0.05,,
1,3447162,-1.18,-1.31,0.05,,
1,3447262,-1.38,-1.28,0.04,,
1,3447362,-1.47,-1.27,0.03,,
1,3447462,-1.38,-1.26,0.02,,
1,3447562,-1.38,-1.27,0,,
1,3447662,-1.28,-1.29,0.01,,
1,3447762,-1.18,-1.31,0.02,,
1,3447862,-1.38,-1.33,0.02,,
1,3447962,-1.18,-1.34,0.02,,
1,3448062,-1.18,-1.34,0.01,,
1,3448162,-1.28,-1.33,0,,
1,3448262,-1.28,-1.31,0.01,,
1,3448363,-1.28,-1.28,0.02,,
1,3448462,-1.47,-1.27,0.02,,
1,3448562,-1.47,-1.27,0.01,,
1,3448663,-0.98,-1.27,0.01,,
1,3448762,-1.18,-1.27,0,,
1,3448862,-1.18,-1.28,0,,
1,3448962,-1.47,-1.28,0,,
1,3449062,-1.18,-1.27,0,,
1,3449162,-1.47,-1.27,0,,
1,3449262,-1.18,-1.27,0,,
1,3449362,-1.57,-1.28,0,,
1,3449462,-1.08,-1.29,0.01,,
1,3449562,-1.18,-1.3,0.01,,
1,3449662,-1.77,-1.31,0.01,,
1,3449762,-1.57,-1.33,0.01,,
1,3449862,-1.57,-1.36,0.02,,
1,3449962,-1.57,-1.39,0.03,,
1,3450062,-1.47,-1.44,0.03,,
1,3450162,-1.47,-1.48,0.04,,
1,3450262,-1.08,-1.51,0.04,,
1,3450362,-1.38,-1.51,0.03,,
1,3450462,-1.38,-1.5,0.01,,
1,3450562,-1.18,-1.47,0.01,,
1,3450662,-1.28,-1.43,0.03,,
1,3450762,-1.47,-1.38,0.04,,
1,3450862,-1.38,-1.34,0.04,,
1,3450962,-1.47,-1.31,0.04,,
1,3451062,-1.57,-1.31,0.02,,
1,3451162,-1.57,-1.32,0.01,,
1,3451262,-1.38,-1.35,0.01,,
1,3451362,-1.38,-1.39,0.03,,
1,3451462,-1.57,-1.43,0.04,,
1,3451563,-1.47,-1.47,0.04,,
1,3451662,-1.28,-1.49,0.03,,
1,3451762,-1.38,-1.5,0.02,,
1,3451863,-0.98,-1.48,0,,
1,3451962,-1.18,-1.45,0.01,,
1,3452062,-1.38,-1.4,0.03,,
1,3452162,-1.57,-1.35,0.04,,
1,3452262,-1.38,-1.31,0.05,,
1,3452362,-1.57,-1.29,0.04,,
1,3452462,-1.38,-1.29,0.02,,
1,3452562,-1.57,-1.32,0,,
1,3452662,-1.57,-1.36,0.02,,
1,3452762,-1.38,-1.41,0.04,,
1,3452862,-1.47,-1.45,0.04,,
1,3452962,-1.57,-1.49,0.04,,
1,3453062,-1.18,-1.51,0.03,,
1,3453162,-1.38,-1.51,0.02,,
1,3453262,-1.18,-1.5,0,,
1,3453362,-1.47,-1.47,0.01,,
1,3453462,-1.28,-1.43,0.03,,
1,3453562,-1.57,-1.39,0.04,,
1,3453662,-1.57,-1.37,0.03,,
1,3453762,-1.47,-1.36,0.02,,
1,3453862,-0.89,-1.35,0.01,,
1,3453962,-1.38,-1.36,0,,
1,3454062,-1.38,-1.36,0,,
1,3454162,-1.57,-1.36,0,,
1,3454262,-1.47,-1.37,0,,
1,3454362,-1.28,-1.37,0,,
1,3454462,-1.28,-1.37,0,,
1,3454562,-1.18,-1.38,0,,
1,3454662,-1.18,-1.37,0,,
1,3454763,-0.98,-1.35,0.01,,
1,3454862,-1.18,-1.31,0.02,,
1,3454962,-1.38,-1.27,0.03,,
1,3455062,-1.57,-1.24,0.04,,
1,3455162,-1.38,-1.22,0.03,,
1,3455262,-1.47,-1.23,0.02,,
1,3455362,-1.57,-1.26,0.01,,
1,3455462,-1.28,-1.3,0.03,,
1,3455562,-1.18,-1.35,0.04,,
1,3455662,-1.28,-1.38,0.04,,
1,3455762,-1.18,-1.4,0.03,,
1,3455862,-1.28,-1.4,0.02,,
1,3455962,-1.28,-1.38,0,,
1,3456062,-1.18,-1.34,0.02,,
1,3456162,-1.38,-1.31,0.03,,
1,3456262,-1.38,-1.28,0.03,,
1,3456362,-1.47,-1.26,0.03,,
1,3456462,-1.38,-1.26,0.02,,
1,3456562,-1.38,-1.28,0,,
1,3456662,-1.87,-1.31,0.02,,
1,3456762,-1.08,-1.35,0.03,,
1,3456862,-1.57,-1.39,0.04,,
1,3456962,-1.57,-1.44,0.04,,
1,3457062,-1.38,-1.47,0.04,,
1,3457162,-1.57,-1.49,0.03,,
1,3457262,-1.38,-1.51,0.02,,
1,3457362,-1.47,-1.51,0.01,,
1,3457462,-0.98,-1.49,0,,
1,3457562,-1.57,-1.47,0.01,,
1,3457662,-1.18,-1.44,0.02,,
1,3457762,-1.38,-1.4,0.03,,
1,3457862,-1.47,-1.37,0.03,,
1,3457963,-1.57,-1.35,0.03,,
1,3458062,-1.47,-1.34,0.02,,
1,3458162,-1.38,-1.35,0.01,,
1,3458263,-1.97,-1.38,0.01,,
1,3458362,-1.08,-1.42,0.03,,
1,3458462,-1.57,-1.45,0.03,,
1,3458562,-1.57,-1.49,0.04,,
1,3458662,-1.47,-1.52,0.03,,
1,3458762,-1.57,-1.53,0.03,,
1,3458862,-1.68,-1.54,0.02,,
1,3458962,-1.77,-1.56,0.01,,
1,3459062,-1.47,-1.56,0.01,,
1,3459162,-1.57,-1.58,0.01,,
1,3459262,-1.68,-1.59,0.01,,
1,3459362,-1.18,-1.59,0.01,,
1,3459462,-1.87,-1.59,0.01,,
1,3459562,-1.28,-1.58,0,,
1,3459662,-1.57,-1.57,0.01,,
1,3459762,-1.18,-1.55,0.02,,
1,3459862,-1.28,-1.51,0.02,,
1,3459962,-1.47,-1.48,0.03,,
1,3460062,-1.28,-1.44,0.04,,
1,3460162,-1.38,-1.4,0.04,,
1,3460262,-0.98,-1.36,0.04,,
1,3460362,-1.28,-1.32,0.04,,
1,3460462,-2.16,-1.31,0.03,,
1,3460562,-1.28,-1.31,0.02,,
1,3460662,-1.57,-1.33,0,,
1,3460762,-1.57,-1.37,0.02,,
1,3460862,-1.77,-1.43,0.04,,
1,3460962,-1.47,-1.49,0.05,,
1,3461062,-1.18,-1.53,0.05,,
1,3461163,-1.28,-1.56,0.04,,
1,3461262,-1.18,-1.56,0.02,,
1,3461362,-1.47,-1.53,0,,
1,3461463,-1.87,-1.49,0.02,,
1,3461562,-1.18,-1.45,0.04,,
1,3461662,-1.38,-1.41,0.04,,
1,3461762,-1.87,-1.4,0.03,,
1,3461862,-1.68,-1.41,0.01,,
1,3461962,-1.18,-1.43,0,,
1,3462062,-0.89,-1.44,0.01,,
1,3462162,-1.18,-1.45,0.01,,
1,3462262,-1.97,-1.45,0.01,,
1,3462362,-1.28,-1.43,0,,
1,3462462,-1.38,-1.41,0.01,,
1,3462562,-1.77,-1.4,0.01,,
1,3462662,-1.18,-1.4,0.01,,
1,3462762,-1.47,-1.41,0,,
1,3462862,-1.38,-1.42,0.01,,
1,3462962,-1.38,-1.43,0.01,,
1,3463062,-1.38,-1.43,0.01,,
1,3463162,-1.38,-1.43,0,,
1,3463262,-1.28,-1.42,0,,
1,3463362,-1.18,-1.4,0.01,,
1,3463462,-1.68,-1.39,0.01,,
1,3463562,-1.57,-1.38,0.01,,
1,3463662,-1.68,-1.38,0.01,,
1,3463762,-1.38,-1.39,0,,
1,3463862,-1.57,-1.42,0.01,,
1,3463962,-1.57,-1.46,0.03,,
1,3464062,-1.18,-1.49,0.03,,
1,3464162,-1.87,-1.51,0.03,,
1,3464262,-1.38,-1.53,0.02,,
1,3464363,-1.47,-1.54,0.02,,
1,3464462,-1.77,-1.54,0.01,,
1,3464562,-1.18,-1.54,0,,
1,3464663,-2.07,-1.54,0,,
1,3464762,-1.38,-1.55,0,,
1,3464862,-1.38,-1.54,0,,
1,3464962,-1.87,-1.55,0,,
1,3465062,-1.08,-1.55,0,,
1,3465162,-0.98,-1.54,0,,
1,3465262,-1.47,-1.51,0.01,,
1,3465362,-1.68,-1.48,0.03,,
1,3465462,-1.08,-1.43,0.04,,
1,3465562,-1.47,-1.39,0.04,,
1,3465662,-0.98,-1.35,0.04,,
1,3465762,-1.18,-1.32,0.04,,
1,3465862,-1.77,-1.3,0.03,,
1,3465962,-1.18,-1.28,0.02,,
1,3466062,-1.87,-1.29,0.01,,
1,3466162,-1.38,-1.31,0.01,,
1,3466262,-1.28,-1.35,0.02,,
1,3466362,-1.87,-1.4,0.04,,
1,3466462,-0.89,-1.44,0.04,,
1,3466562,-0.69,-1.45,0.03,,
1,3466662,-1.68,-1.44,0.02,,
1,3466762,-1.77,-1.42,0,,
1,3466862,-1.18,-1.39,0.02,,
1,3466962,-1.38,-1.36,0.03,,
1,3467062,-1.28,-1.34,0.03,,
1,3467162,-1.28,-1.33,0.02,,
1,3467262,-1.38,-1.32,0.01,,
1,3467362,-1.47,-1.33,0,,
1,3467462,-1.47,-1.33,0,,
1,3467563,-1.47,-1.35,0.01,,
1,3467662,-1.28,-1.37,0.01,,
1,3467762,-1.38,-1.39,0.02,,
1,3467862,-0.79,-1.39,0.01,,
1,3467962,-1.57,-1.38,0.01,,
1,3468062,-1.68,-1.38,0,,
1,3468162,-1.18,-1.36,0.01,,
1,3468262,-0.98,-1.34,0.02,,
1,3468362,-1.47,-1.32,0.02,,
1,3468462,-1.57,-1.32,0.01,,
1,3468562,-2.07,-1.33,0,,
1,3468662,-1.57,-1.36,0.01,,
1,3468762,-0.98,-1.39,0.03,,
1,3468862,-0.98,-1.43,0.04,,
1,3468962,-1.77,-1.46,0.04,,
1,3469062,-1.68,-1.48,0.03,,
1,3469162,-1.87,-1.49,0.02,,
1,3469262,-1.57,-1.5,0.01,,
1,3469362,-1.68,-1.52,0.01,,
1,3469462,-1.38,-1.55,0.02,,
1,3469562,-1.57,-1.58,0.02,,
1,3469662,-1.57,-1.6,0.02,,
1,3469762,-1.18,-1.6,0.02,,
1,3469862,-1.57,-1.58,0,,
1,3469962,-1.97,-1.57,0.01,,
1,3470062,-1.68,-1.56,0.01,,
1,3470162,-1.38,-1.55,0.01,,
1,3470262,-1.47,-1.55,0.01,,
1,3470362,-1.87,-1.56,0,,
1,3470462,-1.57,-1.57,0.01,,
1,3470562,-1.38,-1.58,0.01,,
1,3470662,-1.87,-1.6,0.01,,
1,3470763,-1.77,-1.61,0.01,,
1,3470862,-2.07,-1.63,0.02,,
1,3470962,-1.08,-1.65,0.02,,
1,3471063,-1.28,-1.66,0.02,,
1,3471162,-1.87,-1.66,0.01,,
1,3471262,-1.28,-1.65,0,,
1,3471362,-1.97,-1.62,0.01,,
1,3471462,-1.47,-1.6,0.02,,
1,3471562,-1.28,-1.57,0.03,,
1,3471662,-1.47,-1.55,0.02,,
1,3471762,-1.38,-1.53,0.02,,
1,3471862,-1.08,-1.5,0.02,,
1,3471962,-1.28,-1.46,0.03,,
1,3472062,-1.38,-1.42,0.04,,
1,3472162,-1.18,-1.37,0.04,,
1,3472262,-1.38,-1.33,0.04,,
1,3472362,-1.38,-1.3,0.04,,
1,3472462,-1.57,-1.28,0.03,,
1,3472562,-2.46,-1.31,0.01,,
1,3472662,-1.97,-1.37,0.02,,
1,3472762,-2.16,-1.47,0.06,,
1,3472862,-1.87,-1.6,0.1,,
1,3472962,-2.36,-1.75,0.13,,
1,3473062,-2.16,-1.9,0.14,,
1,3473162,-1.57,-2.02,0.14,,
1,3473262,-1.87,-2.1,0.12,,
1,3473362,-1.38,-2.12,0.07,,
1,3473462,-1.87,-2.1,0.03,,
1,3473562,-1.47,-2.03,0.02,,
1,3473662,-1.68,-1.92,0.07,,
1,3473762,-1.68,-1.82,0.09,,
1,3473862,-1.57,-1.71,0.1,,
1,3473963,-1.97,-1.64,0.1,,
1,3474062,-1.77,-1.59,0.07,,
1,3474162,-1.87,-1.59,0.04,,
1,3474262,-2.16,-1.62,0.01,,
1,3474362,-1.77,-1.67,0.03,,
1,3474462,-1.87,-1.74,0.05,,
1,3474562,-2.46,-1.83,0.07,,
1,3474662,-2.07,-1.91,0.08,,
1,3474762,-2.07,-1.98,0.08,,
1,3474862,-1.68,-2.04,0.07,,
1,3474962,-1.77,-2.07,0.05,,
1,3475062,-1.77,-2.07,0.03,,
1,3475162,-1.87,-2.04,0,,
1,3475262,-1.97,-2,0.03,,
1,3475362,-1.57,-1.93,0.05,,
1,3475462,-1.57,-1.87,0.06,,
1,3475562,-1.38,-1.8,0.07,,
1,3475662,-1.77,-1.74,0.07,,
1,3475762,-1.57,-1.68,0.06,,
1,3475862,-1.08,-1.62,0.06,,
1,3475962,-1.47,-1.57,0.06,,
1,3476062,-1.08,-1.51,0.06,,
1,3476162,-1.68,-1.46,0.05,,
1,3476262,-1.38,-1.42,0.05,,
1,3476362,-1.47,-1.39,0.04,,
1,3476462,-1.87,-1.38,0.03,,
1,3476562,-1.57,-1.4,0.01,,
1,3476662,-1.68,-1.43,0.01,,
1,3476762,-1.97,-1.49,0.04,,
1,3476862,-1.28,-1.55,0.05,,
1,3476962,-1.47,-1.6,0.06,,
1,3477062,-1.38,-1.64,0.05,,
1,3477163,-1.68,-1.65,0.03,,
1,3477262,-1.87,-1.65,0.02,,
1,3477362,-1.68,-1.63,0,,
1,3477463,-1.28,-1.62,0.01,,
1,3477562,-1.77,-1.6,0.01,,
1,3477662,-1.38,-1.59,0.01,,
1,3477762,-1.68,-1.58,0.01,,
1,3477862,-1.68,-1.57,0.01,,
1,3477962,-1.68,-1.57,0.01,,
1,3478062,-1.47,-1.57,0,,
1,3478162,-1.68,-1.58,0,,
1,3478262,-1.57,-1.59,0.01,,
1,3478362,-1.68,-1.6,0.01,,
1,3478462,-1.38,-1.61,0.01,,
1,3478562,-1.87,-1.61,0.01,,
1,3478662,-1.77,-1.62,0.01,,
1,3478762,-1.68,-1.63,0.01,,
1,3478862,-1.87,-1.64,0.01,,
1,3478962,-1.77,-1.67,0.02,,
1,3479062,-1.87,-1.7,0.02,,
1,3479162,-1.38,-1.72,0.03,,
1,3479262,-1.68,-1.74,0.02,,
1,3479362,-1.38,-1.74,0.01,,
1,3479462,-1.38,-1.72,0,,
1,3479562,-1.47,-1.68,0.02,,
1,3479662,-1.57,-1.62,0.04,,
1,3479762,-1.68,-1.57,0.05,,
1,3479862,-1.08,-1.52,0.05,,
1,3479962,-1.28,-1.47,0.05,,
1,3480062,-1.47,-1.44,0.05,,
1,3480162,-0.69,-1.39,0.04,,
1,3480262,-1.38,-1.34,0.04,,
1,3480363,-1.38,-1.31,0.04,,
1,3480462,-1.38,-1.27,0.04,,
1,3480562,-1.87,-1.25,0.03,,
1,3480663,-1.18,-1.26,0.01,,
1,3480762,-1.68,-1.29,0.01,,
1,3480862,-1.38,-1.34,0.03,,
1,3480962,-1.47,-1.39,0.04,,
1,3481062,-1.38,-1.44,0.05,,
1,3481162,-1.47,-1.48,0.05,,
1,3481262,-1.57,-1.5,0.04,,
1,3481362,-1.68,-1.51,0.02,,
1,3481462,-1.97,-1.53,0.02,,
1,3481562,-1.38,-1.55,0.02,,
1,3481662,-1.28,-1.56,0.01,,
1,3481762,-1.57,-1.57,0.01,,
1,3481862,-1.87,-1.58,0.01,,
1,3481962,-1.57,-1.58,0.01,,
1,3482062,-1.87,-1.59,0.01,,
1,3482162,-1.47,-1.6,0.01,,
1,3482262,-1.87,-1.62,0.01,,
1,3482362,-1.47,-1.64,0.02,,
1,3482462,-1.47,-1.65,0.02,,
1,3482562,-1.57,-1.65,0.01,,
1,3482662,-1.47,-1.65,0,,
1,3482762,-1.47,-1.63,0.01,,
1,3482862,-1.87,-1.6,0.02,,
1,3482962,-1.87,-1.59,0.02,,
1,3483062,-1.87,-1.59,0.01,,
1,3483162,-2.07,-1.61,0,,
1,3483262,-1.87,-1.66,0.02,,
1,3483362,-1.97,-1.72,0.04,,
1,3483462,-1.47,-1.79,0.06,,
1,3483563,-2.07,-1.84,0.06,,
1,3483662,-1.68,-1.88,0.05,,
1,3483762,-1.97,-1.9,0.04,,
1,3483863,-1.47,-1.9,0.02,,
1,3483962,-2.07,-1.88,0,,
1,3484062,-2.07,-1.86,0.01,,
1,3484162,-1.77,-1.84,0.02,,
1,3484262,-2.07,-1.84,0.01,,
1,3484362,-1.77,-1.84,0.01,,
1,3484462,-1.87,-1.85,0,,
1,3484562,-1.18,-1.85,0.01,,
1,3484662,-1.87,-1.84,0,,
1,3484762,-1.77,-1.83,0.01,,
1,3484862,-1.28,-1.78,0.02,,
1,3484962,-1.47,-1.73,0.04,,
1,3485062,-1.28,-1.67,0.05,,
1,3485162,-1.47,-1.6,0.06,,
1,3485262,-1.38,-1.54,0.07,,
1,3485362,-1.57,-1.48,0.06,,
1,3485462,-1.47,-1.43,0.06,,
1,3485562,-1.57,-1.41,0.04,,
1,3485662,-1.38,-1.4,0.02,,
1,3485762,-2.07,-1.42,0,,
1,3485862,-1.68,-1.46,0.02,,
1,3485962,-1.77,-1.52,0.04,,
1,3486062,-1.68,-1.58,0.05,,
1,3486162,-1.68,-1.64,0.06,,
1,3486262,-1.47,-1.69,0.06,,
1,3486362,-1.57,-1.72,0.05,,
1,3486462,-1.68,-1.73,0.03,,
1,3486562,-1.68,-1.72,0.01,,
1,3486662,-1.68,-1.69,0.01,,
1,3486763,-1.77,-1.67,0.02,,
1,3486862,-1.47,-1.65,0.02,,
1,3486962,-1.77,-1.64,0.02,,
1,3487063,-1.77,-1.63,0.01,,
1,3487162,-1.68,-1.64,0,,
1,3487262,-1.77,-1.65,0,,
1,3487362,-1.77,-1.67,0.01,,
1,3487462,-1.57,-1.69,0.02,,
1,3487562,-2.07,-1.71,0.02,,
1,3487662,-1.77,-1.74,0.02,,
1,3487762,-1.87,-1.76,0.02,,
1,3487862,-1.38,-1.77,0.02,,
1,3487962,-1.57,-1.78,0.01,,
1,3488062,-1.38,-1.77,0,,
1,3488162,-1.68,-1.73,0.01,,
1,3488262,-1.87,-1.7,0.03,,
1,3488362,-1.28,-1.65,0.04,,
1,3488462,-1.68,-1.61,0.04,,
1,3488562,-1.68,-1.58,0.04,,
1,3488662,-1.87,-1.57,0.03,,
1,3488762,-1.47,-1.57,0.01,,
1,3488862,-1.77,-1.58,0,,
1,3488962,-1.47,-1.6,0.01,,
1,3489062,-1.87,-1.63,0.02,,
1,3489162,-1.68,-1.65,0.02,,
1,3489262,-1.97,-1.68,0.02,,
1,3489362,-1.77,-1.7,0.03,,
1,3489462,-1.57,-1.73,0.02,,
1,3489562,-1.68,-1.74,0.02,,
1,3489662,-1.68,-1.75,0.02,,
1,3489762,-1.38,-1.75,0.01,,
1,3489862,-1.68,-1.73,0.01,,
1,3489963,-1.47,-1.69,0.02,,
1,3490062,-2.16,-1.66,0.03,,
1,3490162,-1.47,-1.64,0.03,,
1,3490263,-1.87,-1.63,0.02,,
1,3490362,-1.47,-1.63,0.01,,
1,3490462,-1.47,-1.64,0,,
1,3490562,-1.57,-1.64,0,,
1,3490662,-1.57,-1.64,0,,
1,3490762,-1.28,-1.63,0,,
1,3490862,-2.07,-1.61,0.01,,
1,3490962,-1.77,-1.6,0.01,,
1,3491062,-1.57,-1.6,0.01,,
1,3491162,-1.68,-1.61,0,,
1,3491262,-1.47,-1.62,0.01,,
1,3491362,-1.38,-1.63,0.01,,
1,3491462,-1.38,-1.63,0.01,,
1,3491562,-1.47,-1.61,0,,
1,3491662,-1.38,-1.58,0.02,,
1,3491762,-1.08,-1.53,0.03,,
1,3491862,-1.47,-1.47,0.04,,
1,3491962,-1.28,-1.42,0.05,,
1,3492062,-1.47,-1.37,0.05,,
1,3492162,-1.47,-1.34,0.04,,
1,3492262,-1.68,-1.33,0.03,,
1,3492362,-1.68,-1.34,0.01,,
1,3492462,-1.68,-1.38,0.01,,
1,3492562,-1.77,-1.44,0.04,,
1,3492662,-1.18,-1.5,0.05,,
1,3492762,-1.18,-1.55,0.06,,
1,3492862,-1.47,-1.58,0.04,,
1,3492962,-1.18,-1.57,0.02,,
1,3493062,-1.68,-1.54,0,,
1,3493163,-1.28,-1.5,0.03,,
1,3493262,-1.77,-1.45,0.04,,
1,3493362,-1.47,-1.43,0.04,,
1,3493463,-1.18,-1.41,0.03,,
1,3493562,-1.57,-1.4,0.02,,
1,3493662,-1.47,-1.41,0,,
1,3493762,-1.87,-1.43,0.01,,
1,3493862,-1.68,-1.46,0.02,,
1,3493962,-1.68,-1.5,0.03,,
1,3494062,-1.57,-1.55,0.04,,
1,3494162,-1.28,-1.59,0.04,,
1,3494262,-1.68,-1.61,0.04,,
1,3494362,-1.87,-1.63,0.03,,
1,3494462,-1.18,-1.63,0.02,,
1,3494562,-1.28,-1.61,0,,
1,3494662,-2.16,-1.6,0.01,,
1,3494762,-1.57,-1.58,0.02,,
1,3494862,-1.47,-1.57,0.02,,
1,3494962,-2.07,-1.57,0.01,,
1,3495062,-1.28,-1.59,0,,
1,3495162,-1.68,-1.6,0.01,,
1,3495262,-1.18,-1.61,0.01,,
1,3495362,-1.47,-1.61,0.01,,
1,3495462,-1.77,-1.6,0,,
1,3495562,-1.47,-1.58,0.01,,
1,3495662,-1.38,-1.55,0.02,,
1,3495762,-1.18,-1.52,0.03,,
1,3495862,-1.38,-1.49,0.03,,
1,3495962,-1.47,-1.46,0.03,,
1,3496062,-1.18,-1.42,0.03,,
1,3496162,-1.87,-1.4,0.03,,
1,3496262,-1.47,-1.39,0.02,,
